Model;Instance;element;Name;Start Waiting;Start;End;Waiting Time;Process Time;Fixed Cost;Variable Cost;Resources;GetStores;PutStores
Credit Application Clerk;instance2356;activity;Check income sources;47105.92898580967;47105.92898580967;47119.439877563316;0.0;13.510891753649112;5;6.755445876824556;Clerk;;
Credit Application Clerk;instance2356;intermediate;Credit Application checked;47119.439877563316;47119.439877563316;47119.439877563316;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2356;START;Credit application received;47119.439877563316;47119.439877563316;47119.439877563316;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2355;activity;Make credit offer;47116.0961256833;47116.0961256833;47124.24014825911;0.0;8.14402257580748;5;8.14402257580748;Credit Officer;;
Credit Application Credit Officer;instance2355;END;Credit application processed;47124.24014825911;47124.24014825911;47124.24014825911;0.0;0.0;0;0;;;
Credit Application Clerk;instance2357;START;Credit application received;47127.30118897616;47127.30118897616;47127.30118897616;0.0;0.0;0;0;;;
Credit Application Clerk;instance2356;activity;Send e-mail to customer;47119.439877563316;47119.439877563316;47128.89878931018;0.0;9.45891174686533;5;4.729455873432665;Clerk;;
Credit Application Clerk;instance2356;END;Customer notified;47128.89878931018;47128.89878931018;47128.89878931018;0.0;0.0;0;0;;;
Credit Application Clerk;instance2357;activity;Check income sources;47127.30118897616;47127.30118897616;47132.08302212102;0.0;4.781833144861454;5;2.390916572430727;Clerk;;
Credit Application Clerk;instance2357;activity;Check credit history;47127.30118897616;47127.30118897616;47138.22711608559;0.0;10.925927109425851;5;5.462963554712926;Clerk;;
Credit Application Clerk;instance2357;intermediate;Credit Application checked;47138.22711608559;47138.22711608559;47138.22711608559;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2357;START;Credit application received;47138.22711608559;47138.22711608559;47138.22711608559;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2356;activity;Assess application;47119.439877563316;47119.439877563316;47139.521565530944;0.0;20.08168796762561;5;20.08168796762561;Credit Officer;;
Credit Application Clerk;instance2357;activity;Send e-mail to customer;47138.22711608559;47138.22711608559;47144.967398427485;0.0;6.7402823418930895;5;3.3701411709465448;Clerk;;
Credit Application Clerk;instance2357;END;Customer notified;47144.967398427485;47144.967398427485;47144.967398427485;0.0;0.0;0;0;;;
Credit Application Clerk;instance2358;START;Credit application received;47146.83082002722;47146.83082002722;47146.83082002722;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2356;activity;Make credit offer;47139.521565530944;47139.521565530944;47148.06514040544;0.0;8.543574874494166;5;8.543574874494166;Credit Officer;;
Credit Application Credit Officer;instance2356;END;Credit application processed;47148.06514040544;47148.06514040544;47148.06514040544;0.0;0.0;0;0;;;
Credit Application Clerk;instance2358;activity;Check credit history;47146.83082002722;47146.83082002722;47158.412088494515;0.0;11.581268467291297;5;5.790634233645648;Clerk;;
Credit Application Credit Officer;instance2357;activity;Assess application;47138.22711608559;47138.22711608559;47158.80276437217;0.0;20.575648286586553;5;20.575648286586553;Credit Officer;;
Credit Application Clerk;instance2358;activity;Check income sources;47146.83082002722;47146.83082002722;47162.43229144261;0.0;15.601471415389174;5;7.800735707694587;Clerk;;
Credit Application Clerk;instance2358;intermediate;Credit Application checked;47162.43229144261;47162.43229144261;47162.43229144261;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2358;START;Credit application received;47162.43229144261;47162.43229144261;47162.43229144261;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance2359;START;Credit application received;47167.63538891321;47167.63538891321;47167.63538891321;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2357;activity;Make credit offer;47158.80276437217;47158.80276437217;47167.846473285404;0.0;9.04370891323482;5;9.04370891323482;Credit Officer;;
Credit Application Credit Officer;instance2357;END;Credit application processed;47167.846473285404;47167.846473285404;47167.846473285404;0.0;0.0;0;0;;;
Credit Application Clerk;instance2358;activity;Send e-mail to customer;47162.43229144261;47162.43229144261;47172.58002121313;0.0;10.14772977052367;5;5.073864885261835;Clerk;;
Credit Application Clerk;instance2358;END;Customer notified;47172.58002121313;47172.58002121313;47172.58002121313;0.0;0.0;0;0;;;
Credit Application Clerk;instance2359;activity;Check credit history;47167.63538891321;47167.63538891321;47175.409013347446;0.0;7.773624434238748;5;3.886812217119374;Clerk;;
Credit Application Clerk;instance2359;activity;Check income sources;47167.63538891321;47167.63538891321;47177.62010299778;0.0;9.984714084571173;5;4.992357042285587;Clerk;;
Credit Application Clerk;instance2359;intermediate;Credit Application checked;47177.62010299778;47177.62010299778;47177.62010299778;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2359;START;Credit application received;47177.62010299778;47177.62010299778;47177.62010299778;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2358;activity;Assess application;47162.43229144261;47162.43229144261;47182.68653860702;0.0;20.254247164410636;5;20.254247164410636;Credit Officer;;
Credit Application Clerk;instance2360;START;Credit application received;47187.31467089115;47187.31467089115;47187.31467089115;0.0;0.0;0;0;;;
Credit Application Clerk;instance2359;activity;Send e-mail to customer;47177.62010299778;47177.62010299778;47189.80097283206;0.0;12.180869834280644;5;6.090434917140322;Clerk;;
Credit Application Clerk;instance2359;END;Customer notified;47189.80097283206;47189.80097283206;47189.80097283206;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2358;activity;Notify rejection;47182.68653860702;47182.68653860702;47194.214855470535;0.0;11.528316863511904;5;11.528316863511904;Credit Officer;;
Credit Application Credit Officer;instance2358;activity;Receive customer feedback;47194.214855470535;47194.214855470535;47194.214855470535;0.0;0;0;0;;;
Credit Application Credit Officer;instance2358;END;Credit application processed;47194.214855470535;47194.214855470535;47194.214855470535;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2359;activity;Assess application;47177.62010299778;47177.62010299778;47198.493342510716;0.0;20.873239512930564;5;20.873239512930564;Credit Officer;;
Credit Application Clerk;instance2360;activity;Check income sources;47187.31467089115;47187.31467089115;47200.96236214336;0.0;13.647691252204785;5;6.8238456261023925;Clerk;;
Credit Application Clerk;instance2360;activity;Check credit history;47187.31467089115;47187.31467089115;47202.007004547544;0.0;14.69233365639423;5;7.346166828197115;Clerk;;
Credit Application Clerk;instance2360;intermediate;Credit Application checked;47202.007004547544;47202.007004547544;47202.007004547544;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2360;START;Credit application received;47202.007004547544;47202.007004547544;47202.007004547544;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance2361;START;Credit application received;47207.83471270018;47207.83471270018;47207.83471270018;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2359;activity;Make credit offer;47198.493342510716;47198.493342510716;47210.22566794449;0.0;11.732325433775564;5;11.732325433775564;Credit Officer;;
Credit Application Credit Officer;instance2359;END;Credit application processed;47210.22566794449;47210.22566794449;47210.22566794449;0.0;0.0;0;0;;;
Credit Application Clerk;instance2361;activity;Check income sources;47207.83471270018;47207.83471270018;47213.27868375605;0.0;5.4439710558653305;5;2.7219855279326652;Clerk;;
Credit Application Clerk;instance2360;activity;Send e-mail to customer;47202.007004547544;47202.007004547544;47213.40564075651;0.0;11.398636208960149;5;5.699318104480074;Clerk;;
Credit Application Clerk;instance2360;END;Customer notified;47213.40564075651;47213.40564075651;47213.40564075651;0.0;0.0;0;0;;;
Credit Application Clerk;instance2361;activity;Check credit history;47207.83471270018;47207.83471270018;47218.580633088415;0.0;10.745920388229829;5;5.372960194114914;Clerk;;
Credit Application Clerk;instance2361;intermediate;Credit Application checked;47218.580633088415;47218.580633088415;47218.580633088415;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2361;START;Credit application received;47218.580633088415;47218.580633088415;47218.580633088415;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2360;activity;Assess application;47202.007004547544;47202.007004547544;47222.035161768996;0.0;20.028157221450595;5;20.028157221450595;Credit Officer;;
Credit Application Clerk;instance2361;activity;Send e-mail to customer;47218.580633088415;47218.580633088415;47229.828509449464;0.0;11.24787636104963;5;5.623938180524815;Clerk;;
Credit Application Clerk;instance2361;END;Customer notified;47229.828509449464;47229.828509449464;47229.828509449464;0.0;0.0;0;0;;;
Credit Application Clerk;instance2362;START;Credit application received;47230.05499320883;47230.05499320883;47230.05499320883;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2360;activity;Notify rejection;47222.035161768996;47222.035161768996;47234.010653845544;0.0;11.975492076548186;5;11.975492076548186;Credit Officer;;
Credit Application Credit Officer;instance2360;activity;Receive customer feedback;47234.010653845544;47234.010653845544;47234.010653845544;0.0;0;0;0;;;
Credit Application Credit Officer;instance2360;END;Credit application processed;47234.010653845544;47234.010653845544;47234.010653845544;0.0;0.0;0;0;;;
Credit Application Clerk;instance2362;activity;Check income sources;47230.05499320883;47230.05499320883;47237.16379504429;0.0;7.108801835459496;5;3.554400917729748;Clerk;;
Credit Application Credit Officer;instance2361;activity;Assess application;47218.580633088415;47218.580633088415;47238.94106100173;0.0;20.360427913316567;5;20.360427913316567;Credit Officer;;
Credit Application Clerk;instance2362;activity;Check credit history;47230.05499320883;47230.05499320883;47239.23834472928;0.0;9.183351520445598;5;4.591675760222799;Clerk;;
Credit Application Clerk;instance2362;intermediate;Credit Application checked;47239.23834472928;47239.23834472928;47239.23834472928;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2362;START;Credit application received;47239.23834472928;47239.23834472928;47239.23834472928;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance2361;activity;Make credit offer;47238.94106100173;47238.94106100173;47246.5347748134;0.0;7.593713811673242;5;7.593713811673242;Credit Officer;;
Credit Application Credit Officer;instance2361;END;Credit application processed;47246.5347748134;47246.5347748134;47246.5347748134;0.0;0.0;0;0;;;
Credit Application Clerk;instance2363;START;Credit application received;47250.26161154561;47250.26161154561;47250.26161154561;0.0;0.0;0;0;;;
Credit Application Clerk;instance2362;activity;Send e-mail to customer;47239.23834472928;47239.23834472928;47251.670222947;0.0;12.431878217719596;5;6.215939108859798;Clerk;;
Credit Application Clerk;instance2362;END;Customer notified;47251.670222947;47251.670222947;47251.670222947;0.0;0.0;0;0;;;
Credit Application Clerk;instance2363;activity;Check credit history;47250.26161154561;47250.26161154561;47260.19998869949;0.0;9.938377153877363;5;4.969188576938682;Clerk;;
Credit Application Credit Officer;instance2362;activity;Assess application;47239.23834472928;47239.23834472928;47262.02323984446;0.0;22.784895115174766;5;22.784895115174766;Credit Officer;;
Credit Application Clerk;instance2363;activity;Check income sources;47250.26161154561;47250.26161154561;47267.51849129701;0.0;17.25687975139714;5;8.62843987569857;Clerk;;
Credit Application Clerk;instance2363;intermediate;Credit Application checked;47267.51849129701;47267.51849129701;47267.51849129701;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance2363;START;Credit application received;47267.51849129701;47267.51849129701;47267.51849129701;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance2364;START;Credit application received;47270.78810903004;47270.78810903004;47270.78810903004;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance2362;activity;Make credit offer;47262.02323984446;47262.02323984446;47272.24169197441;0.0;10.21845212995089;5;10.21845212995089;Credit Officer;;
Credit Application Credit Officer;instance2362;END;Credit application processed;47272.24169197441;47272.24169197441;47272.24169197441;0.0;0.0;0;0;;;
Credit Application Clerk;instance2364;activity;Check income sources;47270.78810903004;47270.78810903004;47273.871922337916;0.0;3.083813307870016;5;1.541906653935008;Clerk;;
